"inactiveWLow" "activeWLow" "inactiveWMed" "activeWMed" "inactiveWHigh" "activeWHigh" "cohort"
"116" 0.0814513998936928 0.918548450019556 0.0215983506704715 0.97840164929397 0.0105207846322544 0.98947913478296 1995
"117" 0.0801321711274801 0.919867675444445 0.0206031342761894 0.979396865689082 0.010095748271095 0.989904171143058 1996
"118" 0.0788324754995958 0.921167367869887 0.0196528547912056 0.980347145174959 0.00968771512432785 0.990312204420496 1997
"119" 0.0775520829199161 0.922447757383165 0.0187455662949705 0.98125443367214 0.00929601831598821 0.990703901480789 1998
"120" 0.076290764081118 0.923709073288782 0.017879399615106 0.982120600352993 0.00892001606863389 0.991079904091536 1999
"121" 0.0750482905274017 0.92495154403974 0.0170525599911651 0.982947439977956 0.00855909084312135 0.991440829782606 2000
"122" 0.0738244347204586 0.926175397171575 0.0162633247422194 0.983736675227948 0.00821264850097236 0.991787272683751 2001
"123" 0.0726189701027367 0.927380859239091 0.0155100409464421 0.984489959024788 0.00788011748934119 0.992119804339608 2002
"124" 0.0714316711580541 0.928568155755748 0.0147911231398742 0.985208876832429 0.00756094804852513 0.992438974502166 2003
"125" 0.0702623134696131 0.929737511135646 0.0141050510406661 0.985894948932713 0.00725461144190099 0.992745311900801 2004
"126" 0.0691106737754672 0.930889148638066 0.0134503673042664 0.986549632670187 0.0069605992081174 0.993039324990065 2005
"127" 0.0679765300214947 0.93202329031449 0.0128256753142743 0.987174324661246 0.00667842243532519 0.993321502675429 2006
"128" 0.0668596614119305 0.933140156958071 0.0122296370129899 0.987770362963585 0.00640761105718692 0.993592315017254 2007
"129" 0.0657598484575125 0.934239968055492 0.01166097077507 0.988339029202544 0.00614771317037018 0.993852213913276 2008
"130" 0.0646768730212935 0.935322941741148 0.0111184493271353 0.988881550651498 0.00589829437319769 0.994101633759937 2009
"131" 0.0636105183621737 0.93638929475362 0.0106008977156583 0.989399102263973 0.00565893712510003 0.994340992092911 2010
"132" 0.0625605691762082 0.937439242394365 0.0101071913250038 0.989892808655602 0.00542924012649366 0.994570690207213 2011
"133" 0.0615268116357422 0.93847299848858 0.00963625394707613 0.990363746034477 0.00520881771868697 0.99479111375727 2012
"134" 0.0605090334264272 0.939490775348189 0.00918705590365549 0.990812944078818 0.00499729930340114 0.995002633337384 2013
"135" 0.0595070237821737 0.940492783736892 0.00875861222217359 0.99124138776119 0.00479432878147894 0.995205605043014 2014
"136" 0.0585205735180903 0.941479232837219 0.00834998086538117 0.991650019118843 0.00459956401034421 0.995400371013292 2015
"137" 0.0575494750614657 0.942450330219556 0.007960261015098 0.992039738969957 0.00441267627976633 0.995587259955252 2016
"138" 0.0565935224808426 0.943406281813069 0.00758859141000288 0.992411408575851 0.0042333498054785 0.995766587650194 2017
"139" 0.0556525115132382 0.944347291878481 0.00723414873721733 0.992765851249404 0.00406128124019415 0.995938657442654 2018
"140" 0.0547262395895611 0.94527356298266 0.00689614607725736 0.993103853910101 0.00389617920156431 0.99610376071244 2019
"141" 0.053814505858277 0.946185295974948 0.00657383140177251 0.993426168586291 0.00373776381661759 0.996262177330171 2020
"142" 0.0529171112073729 0.947082689965203 0.00626648612335667 0.993733513865381 0.00358576628222602 0.996414176096808 2021
"143" 0.0520338582846697 0.94796594230348 0.00597342369660025 0.994026576292782 0.00343992844114162 0.996560015167603 2022
"144" 0.0511645515165334 0.948835248561325 0.00569398826945499 0.994306011720542 0.0033000023731523 0.996699942460934 2023
"145" 0.0503089971250328 0.949690802514615 0.00542755338390094 0.994572446606681 0.00316575000090984 0.996834196052466 2024
"146" 0.0494670031435921 0.950532796127906 0.00517352072483656 0.994826479266302 0.00303694270998798 0.996963004555088 2025
"147" 0.0486383794311855 0.951361419540238 0.00493131891605769 0.995068681075611 0.00291336098273462 0.997086587485045 2026
"148" 0.047822937685121 0.952176861052352 0.00470040236214703 0.995299597630023 0.00279479404548882 0.99720515561472 2027
"149" 0.0470204914524583 0.95297930711527 0.00448025013506172 0.995519749857585 0.00268103952874043 0.997318911312462 2028
"150" 0.0462308561401069 0.953768942320199 0.00427036490418165 0.995729635088917 0.00257190313981792 0.997428048869893 2029
"151" 0.0454538490236488 0.954545949389708 0.00407027190856447 0.995929728084961 0.00246719834769816 0.997532754817089 2030
"152" 0.0446892892549277 0.955310509170136 0.00387951797014335 0.996120482023786 0.00236674607954016 0.997633208226043 2031
"153" 0.0439369978684503 0.956062800625194 0.00369767054659987 0.996302329447712 0.00227037442855383 0.997729581002788 2032
"154" 0.0431967977866389 0.956803000830711 0.00352431682264688 0.996475683172025 0.00217791837282336 0.997822038168566 2033
"155" 0.0424685138239785 0.957531284970485 0.00335906283846256 0.99664093715655 0.00208921950471427 0.997910738130419 2034
"156" 0.0417519726900969 0.958247826333205 0.0032015326540281 0.996798467341305 0.00200412577050221 0.997995832941553 2035
"157" 0.0410470029918197 0.958952796310395 0.00305136754813614 0.996948632447499 0.00192249121987099 0.998077468551833 2036
"158" 0.0403534352342359 0.959646364395348 0.00290822525085473 0.997091774745064 0.00184417576493661 0.998155785048759 2037
"159" 0.0396711018208147 0.960328698183008 0.00277177920825196 0.997228220787934 0.0017690449484635 0.998230916889241 2038
"160" 0.0389998370526084 0.960999963370768 0.0026417178782091 0.997358282118228 0.00169696972094835 0.998302993122513 2039
"161" 0.038339477126579 0.961660323760145 0.00251774405617454 0.997482255940499 0.00162782622625635 0.998372137604492 2040
"162" 0.0376898601330828 0.96230994125929 0.00239957422973685 0.997600425767158 0.00156149559550391 0.998438469203892 2041
"163" 0.0370508260525481 0.962948975886314 0.00228693796092233 0.997713062036181 0.00149786374889073 0.998502102000389 2042
"164" 0.0364222167513794 0.963577585773384 0.00217957729515098 0.997820422702147 0.00143682120519352 0.998563145475121 2043
"165" 0.0358038759771207 0.964195927171556 0.00207724619581325 0.997922753801668 0.00137826289864226 0.998621704693813 2044
"166" 0.0351956493529108 0.964804154456321 0.00197971000345975 0.998020289994193 0.00132208800290874 0.998677880482782 2045
"167" 0.0345973843712602 0.96540242013383 0.00188674491862564 0.998113255079187 0.00126819976194571 0.998731769598098 2046
"168" 0.0340089303871815 0.965990874847759 0.00179813750734132 0.998201862490622 0.00121650532742332 0.998783464888142 2047
"169" 0.0334301386107025 0.966569667386799 0.00171368422841113 0.998286315769693 0.00116691560251798 0.998833055449816 2048
"170" 0.0328608620987898 0.96713894469273 0.00163319098157139 0.998366809016663 0.00111934509181659 0.998880626778636 2049
"171" 0.032300955746712 0.967698851869058 0.00155647267566886 0.998443527322689 0.00107371175710728 0.998926260912942 2050
